url,coverage_state,verdict,google_canonical,user_canonical,last_crawl_time
https://www.themodernwallet.com/interest-per-day/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/methodology/,Submitted and indexed,PASS,https://www.themodernwallet.com/methodology/,https://www.themodernwallet.com/methodology/,2026-07-28T14:38:37Z
https://www.themodernwallet.com/mortgage/down-payment-calculator/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/mortgage/piti-calculator/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/personal-loan/,Submitted and indexed,PASS,https://www.themodernwallet.com/personal-loan/,https://www.themodernwallet.com/personal-loan/,2026-07-31T14:42:15Z
https://www.themodernwallet.com/portfolio/70-30-portfolio-calculator/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/portfolio/80-20-portfolio-calculator/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/portfolio/asset-allocation-calculator/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/retirement/ira-early-withdrawal-calculator/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/roundup/,Not found (404),NEUTRAL,,,2026-07-16T03:18:44Z
https://www.themodernwallet.com/roundup/best-brokerage-accounts-for-interest-on-cash/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/roundup/best-brokers-for-treasury-bonds/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/roundup/best-budgeting-apps/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/roundup/best-dividend-etfs-for-retirement/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/roundup/best-dividend-etfs/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/roundup/best-high-yield-savings-accounts/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/roundup/best-invoice-factoring-companies/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/roundup/best-merchant-cash-advance-companies/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/roundup/best-monthly-dividend-etfs/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/roundup/best-retirement-calculators/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/roundup/best-robo-advisors/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/roundup/best-target-date-funds/,URL is unknown to Google,NEUTRAL,,,
https://www.themodernwallet.com/roundup/business-line-of-credit-rates-by-lender/,URL is unknown to Google,NEUTRAL,,,
